year,BUYER_COUNTY,BUYER_STATE,opioid_converted_grams,FIPS,population
2014.0,GALLATIN,IL,924.1970249999999,17059,5278.0
2014.0,GALLATIN,KY,2569.4191874999997,21077,8636.0
2014.0,GALLATIN,MT,20121.2251615875,30031,97508.0
2014.0,GALLIA,OH,19696.337897025,39053,30463.0
2014.0,GALVESTON,TX,85751.3813593125,48167,313367.0
2014.0,GARDEN,NE,341.344725,31069,1908.0
2014.0,GARFIELD,CO,14473.310625675,08045,57161.0
2014.0,GARFIELD,NE,558.8282624999999,31071,2000.0
2014.0,GARFIELD,OK,19242.1339838625,40047,62790.0
2014.0,GARFIELD,UT,2053.0326713625,49017,5005.0
2014.0,GARFIELD,WA,1075.5786075,53023,2201.0
2014.0,GARLAND,AR,65780.9098238625,05051,97758.0
2014.0,GARRARD,KY,3879.142575,21079,16972.0
2014.0,GARRETT,MD,10260.181657500001,24023,29648.0
2014.0,GARVIN,OK,16087.7720775,40049,27620.0
2014.0,GARZA,TX,762.8301749999999,48169,6417.0
2014.0,GASCONADE,MO,6241.890585,29073,14804.0
2014.0,GASTON,NC,131166.8165299875,37071,210545.0
2014.0,GATES,NC,1746.2592375,37073,11633.0
2014.0,GEARY,KS,9467.872907925,20061,36446.0
2014.0,GEAUGA,OH,20944.237862925,39055,93979.0
2014.0,GEM,ID,8277.1683640875,16045,16646.0
2014.0,GENESEE,MI,175929.4444392375,26049,412859.0
2014.0,GENESEE,NY,18178.83909,36037,58725.0
2014.0,GENEVA,AL,10377.6486,01061,26593.0
2014.0,GENTRY,MO,1876.5005999999998,29075,6757.0
2014.0,GEORGE,MS,15689.929624762499,28039,23321.0
2014.0,GEORGETOWN,SC,42338.2628138625,45043,60825.0
2014.0,GIBSON,IN,13136.9337113625,18051,33723.0
2014.0,GIBSON,TN,23159.9521988625,47053,49436.0
2014.0,GILA,AZ,54584.862323362504,04007,53044.0
2014.0,GILCHRIST,FL,5756.2258988625,12041,16991.0
2014.0,GILES,TN,22200.124652475002,47055,28819.0
2014.0,GILES,VA,10748.4155775,51071,16849.0
2014.0,GILLESPIE,TX,5578.73925,48171,25473.0
2014.0,GILLIAM,OR,620.21235,41021,1930.0
2014.0,GILMER,GA,22765.77516,13123,28994.0
2014.0,GILMER,WV,2964.08529,54021,8498.0
2014.0,GILPIN,CO,138.5145,08047,5747.0
2014.0,GLACIER,MT,4227.3493875,30035,13704.0
2014.0,GLADES,FL,924.5165999999999,12043,12943.0
2014.0,GLADWIN,MI,14095.8827793,26051,25501.0
2014.0,GLENN,CA,11615.2851718125,06021,27831.0
2014.0,GLOUCESTER,NJ,251115.895510875,34015,290680.0
2014.0,GLOUCESTER,VA,16618.2700320375,51073,37024.0
2014.0,GLYNN,GA,27607.4675950875,13127,82177.0
2014.0,GOGEBIC,MI,4179.1381613625,26053,15757.0
2014.0,GOLDENVALLEY,ND,280.53192,38033,1852.0
2014.0,GOLIAD,TX,577.5772125,48175,7506.0
2014.0,GONZALES,TX,3190.160715,48177,20347.0
2014.0,GOOCHLAND,VA,2914.6348245374998,51075,21849.0
2014.0,GOODHUE,MN,8987.316093825,27049,46016.0
2014.0,GOODING,ID,5741.21046,16047,15086.0
2014.0,GORDON,GA,25952.1950888625,13129,55836.0
2014.0,GOSHEN,WY,2996.1405750000004,56015,13522.0
2014.0,GOVE,KS,697.0492875,20063,2748.0
2014.0,GRADY,GA,6415.9139925,13131,25215.0
2014.0,GRADY,OK,21446.0074558875,40051,53878.0
2014.0,GRAFTON,NH,43932.476828625004,33009,89930.0
2014.0,GRAHAM,AZ,31977.803535225,04009,38099.0
2014.0,GRAHAM,KS,1077.0819375,20065,2557.0
2014.0,GRAHAM,NC,6303.8337375,37075,8621.0
2014.0,GRAINGER,TN,21889.7289938625,47057,22862.0
2014.0,GRAND,CO,2390.831145225,08049,14559.0
2014.0,GRAND,UT,3770.3277,49019,9481.0
2014.0,GRANDFORKS,ND,17515.230101587502,38035,69764.0
2014.0,GRANDISLE,VT,328.7476875,50013,6968.0
2014.0,GRANDTRAVERSE,MI,45824.201539875,26055,90849.0
2014.0,GRANITE,MT,350.7800775,30039,3146.0
2014.0,GRANT,AR,7963.853632725,05053,18074.0
2014.0,GRANT,IN,40631.532525,18053,68326.0
2014.0,GRANT,KS,2329.23106545,20067,7787.0
2014.0,GRANT,KY,17953.560067500002,21081,24829.0
2014.0,GRANT,LA,4678.460325225,22043,22356.0
2014.0,GRANT,MN,802.56225,27051,5923.0
2014.0,GRANT,ND,225.57519,38037,2374.0
2014.0,GRANT,NM,18078.920550000003,35017,28871.0
2014.0,GRANT,OK,223.06591500000002,40053,4472.0
2014.0,GRANT,OR,2604.9762375,41023,7190.0
2014.0,GRANT,SD,851.1892125,46051,7311.0
2014.0,GRANT,WA,32847.0436556625,53025,92897.0
2014.0,GRANT,WI,6996.954225,55043,51684.0
2014.0,GRANT,WV,3037.3041599999997,54023,11617.0
2014.0,GRANVILLE,NC,24892.3645425,37077,57995.0
2014.0,GRATIOT,MI,9795.676560225,26057,41467.0
2014.0,GRAVES,KY,15152.5468575,21083,37583.0
2014.0,GRAY,KS,1224.4757175,20069,6062.0
2014.0,GRAY,TX,6783.6396675,48179,23432.0
2014.0,GRAYSHARBOR,WA,43356.853673175,53027,70780.0
2014.0,GRAYSON,KY,14244.9529013625,21085,26066.0
2014.0,GRAYSON,TX,67605.0303729375,48181,123599.0
2014.0,GRAYSON,VA,2014.7860125000002,51077,15922.0
2014.0,GREELEY,KS,555.9477,20071,1302.0
2014.0,GREELEY,NE,45.454575000000006,31077,2483.0
2014.0,GREEN,KY,3207.1364625,21087,11017.0
2014.0,GREEN,WI,11121.698438175,55045,36858.0
2014.0,GREENLAKE,WI,9191.1541649625,55047,18751.0
2014.0,GREENBRIER,WV,35427.195375225,54025,35579.0
2014.0,GREENE,AL,546.6929625,01063,8584.0
2014.0,GREENE,AR,21371.5616588625,05055,43788.0
2014.0,GREENE,GA,11892.8504213625,13133,16418.0
2014.0,GREENE,IA,1910.8832175000002,19073,9124.0
2014.0,GREENE,IL,4578.2347875,17061,13415.0
2014.0,GREENE,IN,12848.1714413625,18055,32646.0
2014.0,GREENE,MO,164455.96867743751,29077,285241.0
2014.0,GREENE,MS,3181.3844175000004,28041,14340.0
2014.0,GREENE,NC,5429.8206,37079,21012.0
2014.0,GREENE,NY,27031.0310215875,36039,47964.0
2014.0,GREENE,OH,51634.162235212505,39057,164673.0
2014.0,GREENE,PA,11969.076885225,42059,37755.0
2014.0,GREENE,TN,52342.44027,47059,68464.0
2014.0,GREENE,VA,6446.465295,51079,19105.0
2014.0,GREENLEE,AZ,1702.6711125,04011,9349.0
2014.0,GREENSVILLE,VA,7238.5716375,51081,11564.0
2014.0,GREENUP,KY,18829.6160977125,21089,36303.0
2014.0,GREENVILLE,SC,237755.3609520375,45045,481485.0
2014.0,GREENWOOD,KS,3787.7566125,20073,6288.0
2014.0,GREENWOOD,SC,32518.901157487497,45047,69670.0
2014.0,GREER,OK,4382.4795715875,40055,6123.0
2014.0,GREGG,TX,48567.10834725,48183,123146.0
2014.0,GREGORY,SD,1068.3483075,46053,4226.0
2014.0,GRENADA,MS,8455.5028125,28043,21596.0
2014.0,GRIGGS,ND,212.1484125,38039,2291.0
2014.0,GRIMES,TX,2503.2409425,48185,26997.0
2014.0,GRUNDY,IA,2081.5821461250002,19075,12390.0
2014.0,GRUNDY,IL,14822.2992825,17063,50287.0
2014.0,GRUNDY,MO,5313.13782,29079,10182.0
2014.0,GRUNDY,TN,24379.663725,47061,13340.0
2014.0,GUADALUPE,NM,716.50215,35019,4442.0
2014.0,GUADALUPE,TX,21143.5349475,48187,146811.0
2014.0,GUANICA,PR,83.004825,72055,
2014.0,GUAYAMA,PR,1064.304345,72057,
2014.0,GUAYANILLA,PR,24.280350000000002,72059,
2014.0,GUAYNABO,PR,2052.5610525,72061,
2014.0,GUERNSEY,OH,20729.97219,39059,39690.0
2014.0,GUILFORD,NC,183477.3246918,37081,512233.0
2014.0,GULF,FL,4576.9277250000005,12045,16002.0
2014.0,GUNNISON,CO,2637.2859797625,08051,15765.0
2014.0,GURABO,PR,564.82218,72063,
2014.0,GUTHRIE,IA,1832.2935375000002,19077,10686.0
2014.0,GWINNETT,GA,192841.0610224875,13135,870986.0
2014.0,HAAKON,SD,361.13625,46055,1846.0
2014.0,HABERSHAM,GA,21377.849895,13137,43564.0
2014.0,HAINES,AK,116.76735000000001,02100,2555.0
2014.0,HALE,AL,3732.6098625,01065,15046.0
2014.0,HALE,TX,5137.286289075,48189,34451.0
2014.0,HALIFAX,NC,19069.81236,37083,52833.0
2014.0,HALIFAX,VA,12071.6988675,51083,35204.0
2014.0,HALL,GA,78855.0897197625,13139,189142.0
2014.0,HALL,NE,11663.339385225001,31079,61099.0
2014.0,HALL,TX,608.1807749999999,48191,3075.0
2014.0,HAMBLEN,TN,88489.2841988625,47063,63010.0
2014.0,HAMILTON,FL,2018.2581375,12047,14071.0
2014.0,HAMILTON,IA,2417.74224,19079,15217.0
2014.0,HAMILTON,IL,1080.1480649999999,17065,8314.0
2014.0,HAMILTON,IN,77316.9320863875,18057,302772.0
2014.0,HAMILTON,KS,1079.274075,20075,2659.0
2014.0,HAMILTON,NE,855.6023250000001,31081,9102.0
2014.0,HAMILTON,NY,0.9081000000000001,36041,4700.0
2014.0,HAMILTON,OH,339787.4346482625,39061,807617.0
2014.0,HAMILTON,TN,244798.2217545,47065,350729.0
2014.0,HAMILTON,TX,3423.758775,48193,8160.0
2014.0,HAMPDEN,MA,237819.886854075,25013,469455.0
2014.0,HAMPSHIRE,MA,72578.266418175,25015,160918.0
2014.0,HAMPSHIRE,WV,7906.226093175001,54027,23430.0
2014.0,HAMPTON,SC,7238.9721675,45049,20427.0
2014.0,HAMPTONCITY,VA,51421.114419075,51650,137680.0
2014.0,HANCOCK,GA,1165.63803,13141,8571.0
2014.0,HANCOCK,IA,1015.187325,19081,11040.0
2014.0,HANCOCK,IL,2473.44588,17067,18324.0
2014.0,HANCOCK,IN,23058.9524925,18059,71754.0
2014.0,HANCOCK,KY,659.268525,21091,8681.0
2014.0,HANCOCK,ME,23391.6120225,23009,54477.0
2014.0,HANCOCK,MS,20455.965390225,28045,45980.0
2014.0,HANCOCK,OH,17101.890165225,39063,75281.0
2014.0,HANCOCK,TN,5598.3941775,47067,6619.0
2014.0,HANCOCK,WV,35766.1247192625,54029,30263.0
2014.0,HAND,SD,529.1564625,46059,3340.0
2014.0,HANOVER,VA,51334.0185478875,51085,101724.0
2014.0,HANSFORD,TX,206.17515,48195,5561.0
2014.0,HARALSON,GA,32815.5758025,13143,28487.0
2014.0,HARDEE,FL,6878.2600575,12049,27266.0
2014.0,HARDEMAN,TN,8146.2474525,47069,25989.0
2014.0,HARDEMAN,TX,647.6172750000001,48197,3990.0
2014.0,HARDIN,IA,2978.95245,19083,17332.0
2014.0,HARDIN,IL,4465.0897483875,17069,4149.0
2014.0,HARDIN,KY,37591.2807118125,21093,108483.0
2014.0,HARDIN,OH,9161.7791813625,39065,31784.0
2014.0,HARDIN,TN,17772.77841,47071,25801.0
2014.0,HARDIN,TX,13550.069599537499,48199,55510.0
2014.0,HARDY,WV,4212.8051175,54031,13956.0
2014.0,HARFORD,MD,142516.22829408752,24025,249314.0
2014.0,HARLAN,KY,14973.789592500001,21095,28014.0
2014.0,HARLAN,NE,476.6271375,31083,3468.0
2014.0,HARMON,OK,1871.6471475,40057,2801.0
2014.0,HARNETT,NC,61470.91593,37085,126685.0
2014.0,HARNEY,OR,3035.5484399999996,41025,7127.0
2014.0,HARPER,KS,2716.879575,20077,5829.0
2014.0,HARPER,OK,1017.6974925000001,40059,3894.0
2014.0,HARRIS,GA,1412.6475525,13145,32737.0
2014.0,HARRIS,TX,728066.932662825,48201,4455994.0
2014.0,HARRISON,IA,4691.3283,19085,14265.0
2014.0,HARRISON,IN,19223.09868,18061,39173.0
2014.0,HARRISON,KY,7429.0766484000005,21097,18636.0
2014.0,HARRISON,MO,4836.853305,29081,8632.0
2014.0,HARRISON,MS,136552.984539975,28047,198340.0
2014.0,HARRISON,OH,3006.169965,39067,15519.0
2014.0,HARRISON,TX,14097.82965045,48203,66581.0
2014.0,HARRISON,WV,45675.531391575,54033,68670.0
2014.0,HARRISONBURGCITY,VA,28302.5738299875,51660,52542.0
2014.0,HART,GA,12047.77443795,13147,25362.0
2014.0,HART,KY,4364.460135,21099,18512.0
2014.0,HARTFORD,CT,329569.387989825,09003,897407.0
2014.0,HARVEY,KS,12504.6354,20079,34597.0
2014.0,HASKELL,KS,707.9690475,20081,4101.0
2014.0,HASKELL,OK,8702.35116135,40061,12827.0
2014.0,HASKELL,TX,2384.697757725,48207,5811.0
2014.0,HATILLO,PR,684.27219,72065,
2014.0,HAWAII,HI,77595.4199728875,15001,193711.0
2014.0,HAWKINS,TN,39564.0842443125,47073,56481.0
2014.0,HAYS,TX,40061.3979120375,48209,184854.0
2014.0,HAYWOOD,NC,32155.6625595375,37087,59132.0
2014.0,HAYWOOD,TN,3380.4242925000003,47075,18235.0
2014.0,HEARD,GA,1683.6922875,13149,11623.0
2014.0,HEMPHILL,TX,1201.639185,48211,4165.0
2014.0,HEMPSTEAD,AR,10205.063415,05057,22326.0
2014.0,HENDERSON,IL,390.3549525,17071,7011.0
2014.0,HENDERSON,KY,35340.553020675,21101,46366.0
2014.0,HENDERSON,NC,55407.73502475,37089,110258.0
2014.0,HENDERSON,TN,17616.05763,47077,28093.0
2014.0,HENDERSON,TX,22127.4768488625,48213,79324.0
2014.0,HENDRICKS,IN,53571.871852725,18063,155845.0
2014.0,HENDRY,FL,15226.4362875,12051,38474.0
2014.0,HENNEPIN,MN,292595.85667653754,27053,1211080.0
2014.0,HENRICO,VA,117313.3203056625,51087,321835.0
2014.0,HENRY,AL,4979.6061225,01067,17079.0
2014.0,HENRY,GA,73491.16140375,13151,212957.0
2014.0,HENRY,IA,2493.7108125,19087,19834.0
2014.0,HENRY,IL,6839.114347725,17073,49824.0
2014.0,HENRY,IN,26821.532857500002,18065,48886.0
2014.0,HENRY,KY,4291.9001025,21103,15547.0
2014.0,HENRY,MO,16649.20989,29083,22048.0
2014.0,HENRY,OH,4539.7979740875,39069,27597.0
2014.0,HENRY,TN,38692.047098175004,47079,32245.0
2014.0,HENRY,VA,26394.99831,51089,52237.0
2014.0,HERKIMER,NY,15714.592177499999,36043,63384.0
2014.0,HERNANDO,FL,106691.6170340625,12053,175298.0
2014.0,HERTFORD,NC,17353.09674,37091,24582.0
2014.0,HETTINGER,ND,358.65843,38041,2627.0
2014.0,HICKMAN,KY,759.6040499999999,21105,4679.0
2014.0,HICKMAN,TN,11456.247435,47081,24465.0
2014.0,HICKORY,MO,3154.11819,29085,9292.0
2014.0,HIDALGO,TX,45118.3945725,48215,829819.0
2014.0,HIGHLAND,OH,21404.04405045,39071,43093.0
2014.0,HIGHLANDS,FL,43899.834435000004,12055,98584.0
2014.0,HILL,MT,5289.7682288625,30041,16502.0
2014.0,HILL,TX,10440.6583875,48217,34767.0
2014.0,HILLSBOROUGH,FL,571734.330190275,12057,1332298.0
2014.0,HILLSBOROUGH,NH,126359.5575447,33011,407275.0
2014.0,HILLSDALE,MI,10298.590713862499,26059,45930.0
2014.0,HINDS,MS,43833.2356708875,28049,245291.0
2014.0,HINSDALE,CO,3.027,08053,773.0
2014.0,HOCKING,OH,14327.349753862502,39073,28743.0
2014.0,HOCKLEY,TX,3945.2358974999997,48219,23463.0
2014.0,HODGEMAN,KS,840.8657625000001,20083,1883.0
2014.0,HOKE,NC,19573.5829725,37093,51586.0
2014.0,HOLMES,FL,6324.595267725,12059,19564.0
2014.0,HOLMES,MS,2841.4409025,28051,18510.0
2014.0,HOLMES,OH,2553.5063775,39075,43788.0
2014.0,HOLT,MO,557.5383375,29087,4530.0
2014.0,HOLT,NE,1840.5189375,31089,10359.0
2014.0,HONOLULU,HI,177280.58240025002,15003,987414.0
2014.0,HOOD,TX,20919.9622875,48221,53812.0
2014.0,HOODRIVER,OR,5802.114435,41027,22675.0
2014.0,HOPEWELLCITY,VA,28113.028440000002,51670,22109.0
2014.0,HOPKINS,KY,36207.4622513625,21107,46155.0
2014.0,HOPKINS,TX,17245.87758,48223,35686.0
2014.0,HORMIGUEROS,PR,703.079745,72067,
2014.0,HORRY,SC,208157.2050684,45051,297760.0
2014.0,HOTSPRING,AR,12227.7150570375,05059,33409.0
2014.0,HOTSPRINGS,WY,2695.9807174875,56017,4786.0
2014.0,HOUGHTON,MI,9368.6466420375,26061,36469.0
2014.0,HOUSTON,AL,47432.494272937496,01069,104158.0
2014.0,HOUSTON,GA,60675.571905675,13153,148575.0
2014.0,HOUSTON,MN,1277.1774375,27055,18700.0
2014.0,HOUSTON,TN,7364.6725575,47083,8221.0
2014.0,HOUSTON,TX,3212.5881195375,48225,22809.0
2014.0,HOWARD,AR,5556.07449,05061,13492.0
2014.0,HOWARD,IA,1158.4491375,19089,9353.0
2014.0,HOWARD,IN,42977.5766897625,18067,82605.0
2014.0,HOWARD,MD,98593.6338009,24027,306909.0
2014.0,HOWARD,MO,1384.4312443125,29089,10129.0
2014.0,HOWARD,NE,1003.9650374999999,31093,6353.0
2014.0,HOWARD,TX,7800.9156674999995,48227,36542.0
2014.0,HOWELL,MO,34194.2704543125,29091,40122.0
2014.0,HUBBARD,MN,5613.0937275,27057,20634.0
2014.0,HUDSON,NJ,196625.9244231375,34017,660240.0
2014.0,HUERFANO,CO,2984.6886075,08055,6393.0
2014.0,HUGHES,OK,4161.2355413625,40063,13684.0
2014.0,HUGHES,SD,4778.4276525,46065,17627.0
2014.0,HUMACAO,PR,2181.9720525000002,72069,
2014.0,HUMBOLDT,CA,81704.277602325,06023,134494.0
2014.0,HUMBOLDT,IA,1762.9165125,19091,9636.0
2014.0,HUMBOLDT,NV,7580.237363175,32013,17215.0
2014.0,HUMPHREYS,MS,760.233015,28053,8793.0
2014.0,HUMPHREYS,TN,13499.1995288625,47085,18147.0
2014.0,HUNT,TX,25686.389662725,48231,88639.0
2014.0,HUNTERDON,NJ,31775.080035450002,34019,125835.0
2014.0,HUNTINGDON,PA,10975.1665388625,42061,45736.0
2014.0,HUNTINGTON,IN,16981.6472213625,18069,36609.0
2014.0,HURON,MI,9771.05508795,26063,32038.0
2014.0,HURON,OH,31471.325168175,39077,58610.0
2014.0,HUTCHINSON,SD,1763.552475,46067,7225.0
2014.0,HUTCHINSON,TX,4935.180585,48233,21915.0
2014.0,IBERIA,LA,25822.940250674998,22045,73724.0
2014.0,IBERVILLE,LA,19641.449662950003,22047,33131.0
2014.0,IDA,IA,1234.7682874875,19093,6971.0
2014.0,IDAHO,ID,4090.7551613625,16049,16275.0
2014.0,IMPERIAL,CA,42329.8588856625,06025,177974.0
2014.0,INDEPENDENCE,AR,19807.2803625,05063,37080.0
2014.0,INDIANRIVER,FL,80728.537488825,12061,144445.0
2014.0,INDIANA,PA,31730.0066311125,42063,87417.0
2014.0,INGHAM,MI,88369.4357679,26065,285627.0
2014.0,INYO,CA,7480.109040225,06027,18292.0
2014.0,IONIA,MI,12323.209134075,26067,64232.0
2014.0,IOSCO,MI,18760.8553426875,26069,25431.0
2014.0,IOWA,IA,2240.3400375,19095,16317.0
2014.0,IOWA,WI,4145.23548,55049,23581.0
2014.0,IREDELL,NC,99186.4896863625,37097,166498.0
2014.0,IRON,MI,4006.6850288625,26071,11344.0
2014.0,IRON,MO,5008.569225,29093,10362.0
2014.0,IRON,UT,24681.96066,49021,47041.0
2014.0,IRON,WI,1352.9294325,55051,5861.0
2014.0,IROQUOIS,IL,8122.0145999999995,17075,28719.0
2014.0,IRWIN,GA,1875.97005,13155,9078.0
2014.0,ISABELA,PR,903.9262275,72071,
2014.0,ISABELLA,MI,23134.7383237875,26073,70094.0
2014.0,ISANTI,MN,12833.613315,27059,38273.0
2014.0,ISLAND,WA,19055.5671718125,53029,78690.0
2014.0,ISLEOFWIGHT,VA,7981.9712174999995,51093,35865.0
2014.0,ITASCA,MN,14402.223387262502,27061,45328.0
2014.0,ITAWAMBA,MS,8804.222212499999,28057,23397.0
2014.0,IZARD,AR,13664.624459999999,05065,13557.0
2014.0,JACK,TX,1784.22255,48237,8880.0
2014.0,JACKSON,AL,39563.9911177125,01071,52562.0
2014.0,JACKSON,AR,7444.107615,05067,17591.0
2014.0,JACKSON,FL,19799.41062,12063,48730.0
2014.0,JACKSON,GA,41039.5945209,13157,62101.0
2014.0,JACKSON,IA,2962.4884875,19097,19431.0
2014.0,JACKSON,IL,23509.669897724998,17077,59359.0
2014.0,JACKSON,IN,22509.020985,18071,43703.0
2014.0,JACKSON,KS,3177.4456125,20085,13437.0
2014.0,JACKSON,KY,5938.0360163625,21109,13307.0
2014.0,JACKSON,LA,5222.5244999999995,22049,15989.0
2014.0,JACKSON,MI,61930.52666385,26075,159421.0
2014.0,JACKSON,MN,468.3930413625,27063,10272.0
2014.0,JACKSON,MO,248683.424517,29095,683014.0
2014.0,JACKSON,MS,71526.34554884999,28059,141432.0
2014.0,JACKSON,NC,23220.8886713625,37099,40920.0
2014.0,JACKSON,OH,30121.350345,39079,32761.0
2014.0,JACKSON,OK,12879.376575,40065,25822.0
2014.0,JACKSON,OR,163901.71917315,41029,209189.0
2014.0,JACKSON,TN,6545.163945,47087,11524.0
2014.0,JACKSON,TX,1885.721040225,48239,14723.0
2014.0,JACKSON,WI,4033.1499447375,55053,20581.0
2014.0,JACKSON,WV,18097.67619,54035,29134.0
2014.0,JAMESCITY,VA,23546.264055,51095,72064.0
2014.0,JASPER,GA,3712.6195875,13159,13531.0
2014.0,JASPER,IA,8837.3711763375,19099,36886.0
2014.0,JASPER,IL,1034.151975,17079,9633.0
2014.0,JASPER,IN,17450.815627725,18073,33512.0
2014.0,JASPER,MO,66651.5413318125,29097,117742.0
2014.0,JASPER,MS,3190.7121374999997,28061,16536.0
2014.0,JASPER,SC,6148.1775450000005,45053,26685.0
2014.0,JASPER,TX,15882.8170068,48241,35424.0
2014.0,JAY,IN,8545.9804425,18075,21139.0
2014.0,JAYUYA,PR,324.66549000000003,72073,
2014.0,JEFFDAVIS,GA,10459.948049999999,13161,14927.0
2014.0,JEFFERSON,AL,413872.80792026245,01073,659972.0
2014.0,JEFFERSON,AR,25078.2238813125,05069,72458.0
2014.0,JEFFERSON,CO,228897.5805070875,08059,558819.0
2014.0,JEFFERSON,FL,2249.754945,12065,14056.0
2014.0,JEFFERSON,GA,6684.882885,13163,16119.0
2014.0,JEFFERSON,IA,3584.312025,19101,17793.0
2014.0,JEFFERSON,ID,3447.8249288625,16051,26944.0
2014.0,JEFFERSON,IL,12467.083237499999,17081,38374.0
2014.0,JEFFERSON,IN,16572.0088538625,18077,32402.0
2014.0,JEFFERSON,KS,3293.49237,20087,18805.0
2014.0,JEFFERSON,KY,366309.6057910875,21111,761725.0
2014.0,JEFFERSON,LA,226065.91676216252,22051,434078.0
2014.0,JEFFERSON,MO,104029.18045717501,29099,222006.0
2014.0,JEFFERSON,MS,841.189875,28063,7579.0
2014.0,JEFFERSON,MT,1168.1512538625,30043,11502.0
2014.0,JEFFERSON,NE,1671.8533059,31095,7300.0
2014.0,JEFFERSON,NY,28620.4020338625,36045,117971.0
2014.0,JEFFERSON,OH,44397.29664975,39081,67876.0
2014.0,JEFFERSON,OK,4503.7652475,40067,6291.0
2014.0,JEFFERSON,OR,6154.3049738624995,41031,22203.0
2014.0,JEFFERSON,PA,15714.4128038625,42065,44572.0
2014.0,JEFFERSON,TN,44003.581372500004,47089,52408.0
2014.0,JEFFERSON,TX,54592.403903175,48245,252897.0
2014.0,JEFFERSON,WA,9531.9658088625,53031,30147.0
2014.0,JEFFERSON,WI,25340.508939525,55055,84361.0
2014.0,JEFFERSON,WV,31822.0362075,54037,55625.0
2014.0,JEFFERSONDAVIS,LA,12786.29946,22053,31447.0
2014.0,JEFFERSONDAVIS,MS,5315.6593575,28065,11815.0
2014.0,JENKINS,GA,4140.281865,13165,9034.0
2014.0,JENNINGS,IN,13685.7106275,18079,27916.0
2014.0,JERAULD,SD,334.90044,46073,2040.0
2014.0,JEROME,ID,7396.7208788625,16053,22926.0
2014.0,JERSEY,IL,8477.227500675,17083,22492.0
2014.0,JESSAMINE,KY,23417.230732725002,21113,50871.0
2014.0,JEWELL,KS,482.1936,20089,3043.0
2014.0,JIMHOGG,TX,419.3736525,48247,5328.0
2014.0,JIMWELLS,TX,10408.0442025,48249,41504.0
2014.0,JODAVIESS,IL,2646.5085788625,17085,22341.0
2014.0,JOHNSON,AR,13359.462412500001,05071,25969.0
2014.0,JOHNSON,GA,2207.57163,13167,9803.0
2014.0,JOHNSON,IA,12419.694366337499,19103,142730.0
2014.0,JOHNSON,IL,2458.278765,17087,12887.0
2014.0,JOHNSON,IN,67809.365169525,18081,147085.0
2014.0,JOHNSON,KS,212444.753836725,20091,572940.0
2014.0,JOHNSON,KY,14049.066719999999,21115,23252.0
2014.0,JOHNSON,MO,13129.443772499999,29101,54010.0
2014.0,JOHNSON,NE,1201.5476663625,31097,5223.0
2014.0,JOHNSON,TN,8376.04608,47091,17935.0
2014.0,JOHNSON,TX,51496.0906690875,48251,156733.0
2014.0,JOHNSON,WY,1881.2991299999999,56019,8582.0
2014.0,JOHNSTON,NC,65702.25774135,37101,180710.0
2014.0,JOHNSTON,OK,7318.1242294875,40069,11097.0
2014.0,JONES,GA,10006.794107475,13169,28652.0
2014.0,JONES,IA,2614.728525,19105,20548.0
2014.0,JONES,MS,46569.311914087506,28067,68396.0
2014.0,JONES,NC,6492.7483125,37103,9851.0
2014.0,JONES,TX,2566.7479875,48253,19850.0
2014.0,JOSEPHINE,OR,66927.543699075,41033,83377.0
2014.0,JUAB,UT,5689.81194,49023,10410.0
2014.0,JUANADIAZ,PR,724.9312125,72075,
2014.0,JUDITHBASIN,MT,0.3027,30045,1984.0
2014.0,JUNCOS,PR,1161.9562500000002,72077,
2014.0,JUNEAU,AK,7335.9087343125,02110,32481.0
2014.0,JUNEAU,WI,9183.49158,55057,26339.0
2014.0,JUNIATA,PA,7171.6790184,42067,24486.0
2014.0,KALAMAZOO,MI,78193.6363134,26077,258951.0
2014.0,KALKASKA,MI,7971.0918225,26079,17370.0
2014.0,KANABEC,MN,4215.2592375,27065,15970.0
2014.0,KANAWHA,WV,170454.365739525,54039,190355.0
2014.0,KANDIYOHI,MN,7776.1699275,27067,42482.0
2014.0,KANE,IL,57521.652582262504,17089,525625.0
2014.0,KANE,UT,8705.656350000001,49025,7167.0
2014.0,KANKAKEE,IL,32257.5543225,17091,111883.0
2014.0,KARNES,TX,4041.1938450000002,48255,14910.0
2014.0,KAUAI,HI,26969.4015697125,15007,70288.0
2014.0,KAUFMAN,TX,33260.901662025,48257,110872.0
2014.0,KAY,OK,25286.125245225,40071,45451.0
2014.0,KEARNEY,NE,798.5486625,31099,6587.0
2014.0,KEARNY,KS,412.75980000000004,20093,3938.0
2014.0,KEITH,NE,2478.0527184000002,31101,8176.0
2014.0,KEMPER,MS,1510.17795,28069,10222.0
2014.0,KENAIPENINSULA,AK,28811.3908540875,02122,57558.0
2014.0,KENDALL,IL,17907.145132725,17093,121374.0
2014.0,KENDALL,TX,8436.06999,48259,38363.0
2014.0,KENNEBEC,ME,81772.0361325,23011,121233.0
2014.0,KENOSHA,WI,48941.9550638625,55059,167836.0
2014.0,KENT,DE,91384.800690225,10001,171456.0
2014.0,KENT,MD,15010.9900618125,24029,19777.0
2014.0,KENT,MI,146853.50749605,26081,631334.0
2014.0,KENT,RI,76155.8121804,44003,164490.0
2014.0,KENTON,KY,82817.7418611,21117,163623.0
2014.0,KEOKUK,IA,369.7602375,19107,10283.0
2014.0,KERN,CA,251134.8047151,06029,869176.0
